,index,ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal,MedalEarned,PreviousMedals,Height_div_avg,Weight_div_avg,Age_div_avg
5393,235692,118172,Jesse Jay Tamangrow,M,26.0,163.0,67.0,Palau,PLW,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 100 metres,,0,0,-15.36,-10.0,1.22
5394,235724,118189,Gianmarco Tamberi,M,20.0,189.0,71.0,Italy,ITA,2012 Summer,2012,Summer,London,Athletics,Athletics Men's High Jump,,0,0,-3.89,-6.06,-6.17
5395,235725,118190,Marco Tamberi,M,22.0,187.0,78.0,Italy,ITA,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's High Jump,,0,0,-2.79,-0.14,0.24
5396,235751,118203,Lapule Tamean,M,21.0,172.0,67.0,Papua New Guinea,PNG,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 400 metres,,0,0,-7.34,-3.8,-2.93
5397,235782,118220,Aleksander Tammert,M,23.0,196.0,120.0,Estonia,EST,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Discus Throw,,0,0,2.7,4.33,-4.82
5398,235783,118220,Aleksander Tammert,M,27.0,196.0,120.0,Estonia,EST,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Discus Throw,,0,0,0.6,2.18,-2.31
5399,235784,118220,Aleksander Tammert,M,31.0,196.0,120.0,Estonia,EST,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's Discus Throw,Bronze,1,0,1.74,0.38,2.44
5400,235785,118220,Aleksander Tammert,M,35.0,196.0,120.0,Estonia,EST,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's Discus Throw,,0,1,0.62,2.05,7.76
5401,235786,118220,Aleksander Tammert,M,39.0,196.0,120.0,Estonia,EST,2012 Summer,2012,Summer,London,Athletics,Athletics Men's Discus Throw,,0,1,1.73,1.51,10.66
5402,235958,118313,Akira Tanaka,M,22.0,183.0,72.0,Japan,JPN,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 110 metres Hurdles,,0,0,-0.22,-3.51,-2.73
5403,236127,118385,"William Raymond ""Bill"" Tancred",M,26.0,193.0,110.0,Great Britain,GBR,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's Discus Throw,,0,0,1.07,-1.48,-0.37
5404,236128,118385,"William Raymond ""Bill"" Tancred",M,30.0,193.0,110.0,Great Britain,GBR,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Discus Throw,,0,0,2.93,-2.43,1.72
5405,236129,118386,Peter Arthur Tancred,M,26.0,189.0,111.0,Great Britain,GBR,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Discus Throw,,0,0,-1.67,-3.8,-2.2
5406,236263,118458,Satoru Tanigawa,M,28.0,183.0,74.0,Japan,JPN,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 110 metres Hurdles,,0,0,-2.4,-5.56,2.26
5407,236264,118458,Satoru Tanigawa,M,32.0,183.0,74.0,Japan,JPN,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 110 metres Hurdles,,0,0,-3.13,-6.53,6.77
5408,236374,118510,William Kiptarus Tanui,M,32.0,183.0,70.0,Kenya,KEN,1996 Summer,1996,Summer,Atlanta,Athletics,"Athletics Men's 1,500 metres",,0,1,3.71,4.27,6.55
5409,236427,118543,Bralon Shazam Taplin,M,24.0,180.0,75.0,Grenada,GRN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 400 metres,,0,0,-2.04,2.43,-0.08
5410,236461,118562,Bimal Chandra Tarafdar,M,22.0,168.0,60.0,Bangladesh,BAN,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 100 metres,,0,0,-10.28,-14.26,-2.93
5411,236545,118596,Maksim Vladimirovich Tarasov,M,21.0,194.0,80.0,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's Pole Vault,Gold,1,0,10.64,2.91,-3.91
5412,236546,118596,Maksim Vladimirovich Tarasov,M,29.0,194.0,80.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Pole Vault,Bronze,1,1,7.81,-0.78,3.03
5413,236579,118616,Atanas Kirilov Tarev,M,22.0,180.0,75.0,Bulgaria,BUL,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's Pole Vault,,0,0,-2.63,-0.92,-2.37
5414,236580,118616,Atanas Kirilov Tarev,M,30.0,180.0,75.0,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Pole Vault,,0,0,-4.05,-2.81,5.19
5415,236614,118633,Jri Tarmak,M,26.0,193.0,75.0,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's High Jump,Gold,1,0,6.9,-1.3,2.8
5416,236625,118642,Kory Merrill Tarpenning,M,26.0,180.0,75.0,United States,USA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Pole Vault,,0,0,-4.05,-2.81,1.19
5417,236626,118642,Kory Merrill Tarpenning,M,30.0,180.0,75.0,United States,USA,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's Pole Vault,,0,0,-3.36,-2.09,5.09
5418,236654,118656,Zoltn Trsi,M,19.0,192.0,79.0,Hungary,HUN,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's High Jump,,0,0,2.21,0.86,-2.76
5419,236674,118664,Gabriel Bogdan rus,M,20.0,191.0,78.0,Romania,ROU,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Long Jump,,0,0,6.14,1.96,-5.39
5420,236675,118664,Gabriel Bogdan rus,M,25.0,191.0,78.0,Romania,ROU,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Long Jump,,0,0,7.47,1.7,0.36
5421,236676,118664,Gabriel Bogdan rus,M,29.0,191.0,78.0,Romania,ROU,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's Long Jump,,0,0,7.72,1.97,3.48
5422,236785,118717,Istvn Tatr,M,22.0,174.0,68.0,Hungary,HUN,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 100 metres,,0,0,-2.28,-1.83,-1.83
5423,236787,118717,Istvn Tatr,M,30.0,174.0,68.0,Hungary,HUN,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 100 metres,,0,0,-3.23,-4.29,6.1
5424,236891,118780,Jai Desmond Taurima,M,28.0,188.0,80.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Long Jump,Silver,1,0,4.47,3.7,3.36
5425,237160,118937,Robert James Taylor,M,23.0,183.0,80.0,United States,USA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 100 metres,Silver,1,0,6.81,10.34,-0.69
5426,237193,118955,Charles Tayot,M,21.0,178.0,60.0,Gabon,GAB,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 100 metres,,0,0,-0.33,-14.05,-3.59
5427,237223,118968,Ernest Tch-Noubossie,M,27.0,185.0,80.0,Cameroon,CMR,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's Long Jump,,0,0,4.25,6.96,3.11
5428,237225,118968,Ernest Tch-Noubossie,M,32.0,185.0,80.0,Cameroon,CMR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 400 metres,,0,0,6.04,9.3,7.93
5429,237252,118985,"Jeffrey ""Jeff"" Teale",M,28.0,187.0,118.0,Great Britain,GBR,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's Shot Put,,0,0,-3.11,0.37,-0.16
5430,237255,118988,"Hugh Desmond ""Hughie"" Teape",M,28.0,178.0,73.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 110 metres Hurdles,,0,0,-6.77,-3.82,2.49
5431,237327,119029,Ferenc Gbor Tgla,M,21.0,185.0,102.0,Hungary,HUN,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's Discus Throw,,0,0,-6.93,-9.48,-5.37
5432,237328,119029,Ferenc Gbor Tgla,M,25.0,185.0,102.0,Hungary,HUN,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Discus Throw,,0,0,-5.07,-10.43,-3.28
5433,237329,119029,Ferenc Gbor Tgla,M,29.0,185.0,102.0,Hungary,HUN,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Discus Throw,,0,0,-5.67,-12.8,0.8
5434,237359,119043,Teina Teiti,M,17.0,185.0,85.0,Cook Islands,COK,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 100 metres,,0,0,7.21,11.23,-7.61
5435,237462,119102,"Eduardo Antonio ""Eddy"" Tllez Valerino",M,24.0,180.0,70.0,Cuba,CUB,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 400 metres,,0,0,1.02,-1.09,0.26
5436,237491,119117,Rodman Teltull,M,18.0,170.0,64.0,Palau,PLW,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 100 metres,,0,0,-7.49,-10.08,-6.41
5437,237492,119117,Rodman Teltull,M,22.0,170.0,64.0,Palau,PLW,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 100 metres,,0,0,-7.06,-10.42,-3.67
5438,237518,119130,Danial Temim,M,21.0,187.0,70.0,Yugoslavia,YUG,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's High Jump,,0,0,0.61,-4.69,-1.11
5439,237612,119181,Edilson Rocha Tenrio,M,25.0,196.0,77.0,Brazil,BRA,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 400 metres,,0,0,15.02,5.22,0.7
5440,237624,119186,Miltiadis Tentoglou,M,18.0,185.0,75.0,Greece,GRE,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Long Jump,,0,0,1.0,-0.03,-7.13
5441,237727,119229,Igor Aramovich Ter-Ovanesyan,M,22.0,186.0,78.0,Soviet Union,URS,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's Long Jump,Bronze,1,0,6.43,5.76,-1.63
5442,237728,119229,Igor Aramovich Ter-Ovanesyan,M,26.0,186.0,78.0,Soviet Union,URS,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's Long Jump,Bronze,1,1,4.06,5.47,1.62
5443,237729,119229,Igor Aramovich Ter-Ovanesyan,M,30.0,186.0,78.0,Soviet Union,URS,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's Long Jump,,0,2,4.88,5.53,5.59
5444,237730,119229,Igor Aramovich Ter-Ovanesyan,M,34.0,186.0,78.0,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Long Jump,,0,2,4.33,4.31,10.06
5445,237748,119236,Jorge Tern Hernndez,M,25.0,178.0,74.0,Mexico,MEX,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's 400 metres,,0,0,0.47,4.17,1.64
5446,237751,119238,Shinichi Terano,M,25.0,176.0,68.0,Japan,JPN,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's Long Jump,,0,0,-7.28,-8.03,-0.52
5447,237987,119340,"Alexandros ""Alex"" Terzian",M,28.0,180.0,74.0,Greece,GRE,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 100 metres,,0,0,1.72,-0.26,3.07
5448,238016,119361,Homiyu Tesfaye Heyi,M,23.0,184.0,64.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,"Athletics Men's 1,500 metres",,0,0,5.64,-0.51,-2.36
5449,238156,119433,Teklit Teweldebrhan,M,18.0,172.0,65.0,Eritrea,ERI,2012 Summer,2012,Summer,London,Athletics,"Athletics Men's 1,500 metres",,0,0,-6.74,0.23,-6.1
5450,238352,119517,Tilak Ram Tharu,M,19.0,168.0,72.0,Nepal,NEP,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 100 metres,,0,0,-9.49,-2.08,-5.41
5451,238390,119540,Mbiganyi Thee,M,26.0,194.0,72.0,Botswana,BOT,1988 Summer,1988,Summer,Seoul,Athletics,"Athletics Men's 1,500 metres",,0,0,15.54,7.12,1.3
5452,238410,119552,Wojciech Theiner,M,30.0,187.0,74.0,Poland,POL,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's High Jump,,0,0,-5.19,-1.74,4.3
5453,238443,119570,Jurgen Themen,M,22.0,172.0,75.0,Suriname,SUR,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 100 metres,,0,0,-6.36,-2.0,-2.78
5454,238444,119570,Jurgen Themen,M,26.0,172.0,75.0,Suriname,SUR,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 100 metres,,0,0,-5.49,0.92,1.59
5455,238445,119570,Jurgen Themen,M,30.0,172.0,75.0,Suriname,SUR,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 100 metres,,0,0,-5.06,0.58,4.33
5456,238461,119579,Georgios Theodoridis,M,27.0,181.0,80.0,Greece,GRE,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 100 metres,,0,0,3.21,6.23,2.39
5457,238463,119579,Georgios Theodoridis,M,31.0,181.0,80.0,Greece,GRE,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 100 metres,,0,0,3.32,5.52,6.0
5458,238558,119593,Pascal Thophile,M,26.0,176.0,75.0,France,FRA,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 100 metres,,0,0,-2.28,0.74,1.07
5459,238599,119612,Thet Zaw Win,M,21.0,162.0,55.0,Myanmar,MYA,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 400 metres,,0,0,-19.41,-18.37,-2.71
5460,238656,119639,Sbastien Thibault,M,21.0,183.0,75.0,France,FRA,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 110 metres Hurdles,,0,0,-1.77,-1.82,-4.51
5461,238673,119648,Pascal Thibaut,M,25.0,175.0,60.0,France,FRA,1984 Summer,1984,Summer,Los Angeles,Athletics,"Athletics Men's 1,500 metres",,0,0,-2.75,-4.82,1.15
5462,238676,119649,Norbert Thiede,M,27.0,196.0,115.0,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Discus Throw,,0,0,5.33,0.2,-1.2
5463,238729,119676,Alexander Thieme,M,22.0,187.0,84.0,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 100 metres,,0,0,10.77,12.65,-1.4
5464,238771,119701,Robosingho Arachchilage Don Sugath Thilakaratne,M,22.0,170.0,60.0,Sri Lanka,SRI,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 400 metres,,0,0,-10.52,-12.02,-2.65
5465,238772,119701,Robosingho Arachchilage Don Sugath Thilakaratne,M,27.0,170.0,60.0,Sri Lanka,SRI,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 400 metres,,0,0,-12.15,-14.15,2.4
5466,238817,119734,Julien Thode,M,19.0,179.0,72.0,Netherlands Antilles,AHO,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 100 metres,,0,0,2.19,1.31,-4.09
5467,238877,119759,"Albert George ""Albie"" Thomas",M,25.0,165.0,57.0,Australia,AUS,1960 Summer,1960,Summer,Roma,Athletics,"Athletics Men's 1,500 metres",,0,0,-12.53,-9.32,0.39
5468,238879,119759,"Albert George ""Albie"" Thomas",M,29.0,165.0,57.0,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Athletics,"Athletics Men's 1,500 metres",,0,0,-13.21,-10.69,4.38
5469,238925,119778,Daniel M. Thomas,M,27.0,178.0,64.0,Tanzania,TAN,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 400 metres,,0,0,-1.49,-7.92,3.02
5470,238930,119783,Donald Alexander Thomas,M,24.0,191.0,81.0,Bahamas,BAH,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's High Jump,,0,0,-0.6,4.9,-0.93
5471,238931,119783,Donald Alexander Thomas,M,28.0,191.0,81.0,Bahamas,BAH,2012 Summer,2012,Summer,London,Athletics,Athletics Men's High Jump,,0,0,-1.89,3.94,1.83
5472,238932,119783,Donald Alexander Thomas,M,32.0,191.0,81.0,Bahamas,BAH,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's High Jump,,0,0,-1.19,5.26,6.3
5473,238935,119784,Dwight Thomas,M,23.0,185.0,82.0,Jamaica,JAM,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 100 metres,,0,0,7.32,7.52,-2.0
5474,238959,119799,Iwan Gwyn Thomas,M,22.0,186.0,85.0,Great Britain,GBR,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 400 metres,,0,0,5.48,12.98,-2.65
5475,238974,119808,John Curtis Thomas,M,19.0,196.0,88.0,United States,USA,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's High Jump,Bronze,1,0,9.87,10.27,-2.73
5476,238975,119808,John Curtis Thomas,M,23.0,196.0,88.0,United States,USA,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's High Jump,Silver,1,1,10.04,9.78,0.52
5477,239022,119825,Mikel Kevon Thomas,M,20.0,186.0,79.0,Trinidad and Tobago,TTO,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 110 metres Hurdles,,0,0,-1.38,-1.36,-5.57
5478,239023,119825,Mikel Kevon Thomas,M,24.0,186.0,79.0,Trinidad and Tobago,TTO,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 110 metres Hurdles,,0,0,-0.71,-0.94,-1.69
5479,239024,119825,Mikel Kevon Thomas,M,28.0,186.0,79.0,Trinidad and Tobago,TTO,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 110 metres Hurdles,,0,0,0.26,-1.97,1.68
5480,239213,119914,Ian Ronald Thompson,M,23.0,188.0,80.0,Bahamas,BAH,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's High Jump,,0,0,-1.98,5.36,-0.62
5481,239214,119914,Ian Ronald Thompson,M,27.0,188.0,80.0,Bahamas,BAH,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's High Jump,,0,0,-1.81,4.73,2.22
5482,239259,119931,Kirt Thompson,M,28.0,178.0,80.0,Trinidad and Tobago,TTO,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Javelin Throw,,0,0,-10.47,-18.03,1.71
5483,239283,119943,Obadele Olutosin Thompson,M,20.0,182.0,78.0,Barbados,BAR,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 100 metres,,0,0,3.72,3.74,-4.93
5484,239285,119943,Obadele Olutosin Thompson,M,24.0,182.0,78.0,Barbados,BAR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 100 metres,Bronze,1,0,4.21,4.23,-0.61
5485,239287,119943,Obadele Olutosin Thompson,M,28.0,182.0,78.0,Barbados,BAR,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 100 metres,,0,1,4.32,3.52,3.0
5486,239294,119949,Richard Thompson,M,23.0,188.0,80.0,Trinidad and Tobago,TTO,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 100 metres,Silver,1,1,9.64,3.0,-1.78
5487,239296,119949,Richard Thompson,M,27.0,188.0,80.0,Trinidad and Tobago,TTO,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 100 metres,,0,2,10.51,5.92,2.59
5488,239298,119949,Richard Thompson,M,31.0,188.0,80.0,Trinidad and Tobago,TTO,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 100 metres,,0,3,10.94,5.58,5.33
5489,239450,120011,Lochsley Robert Thomson,M,18.0,183.0,67.0,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's High Jump,,0,0,-6.98,-7.64,-5.62
5490,239480,120026,Somsak Thongsuk,M,25.0,168.0,64.0,Thailand,THA,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 400 metres,,0,0,-11.49,-7.92,1.02
5491,239561,120053,Detlef Thorith,M,29.0,190.0,105.0,East Germany,GDR,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Discus Throw,,0,0,-0.07,-7.43,0.72
5492,239562,120054,Andreas Thorkildsen,M,22.0,188.0,90.0,Norway,NOR,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's Javelin Throw,Gold,1,0,-0.3,-7.3,-5.52
5493,239563,120054,Andreas Thorkildsen,M,26.0,188.0,90.0,Norway,NOR,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's Javelin Throw,Gold,1,1,-0.89,-5.32,1.0
5494,239564,120054,Andreas Thorkildsen,M,30.0,188.0,90.0,Norway,NOR,2012 Summer,2012,Summer,London,Athletics,Athletics Men's Javelin Throw,,0,2,0.48,-4.8,4.16
5495,239577,120064,Karl Linus Thrnblad,M,19.0,180.0,78.0,Sweden,SWE,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's High Jump,,0,0,-12.66,0.63,-5.89
5496,239578,120064,Karl Linus Thrnblad,M,23.0,180.0,78.0,Sweden,SWE,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's High Jump,,0,0,-11.6,1.9,-1.93
5497,239655,120097,Fred Terje Thorslund,M,31.0,192.0,97.0,Norway,NOR,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Javelin Throw,,0,0,6.0,-0.25,5.14
5498,239690,120118,Carlo Thrnhardt,M,27.0,199.0,85.0,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's High Jump,,0,0,9.72,9.9,3.93
5499,239691,120118,Carlo Thrnhardt,M,31.0,199.0,85.0,West Germany,FRG,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's High Jump,,0,0,7.54,9.0,6.54
5500,239808,120170,Colin Evandale Thurton,M,33.0,179.0,67.0,Belize,BIZ,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 100 metres,,0,0,2.77,-4.35,9.6
5501,239838,120185,Hilmar orbjrnsson,M,25.0,180.0,79.0,Iceland,ISL,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's 100 metres,,0,0,3.74,8.6,2.19
5502,239840,120187,Valbjrn orlksson,M,26.0,184.0,80.0,Iceland,ISL,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's Pole Vault,,0,0,3.14,5.43,0.18
5503,239852,120193,inn Bjrn orsteinsson,M,30.0,200.0,110.0,Iceland,ISL,2012 Summer,2012,Summer,London,Athletics,Athletics Men's Shot Put,,0,0,8.65,-16.8,1.77
5504,239867,120201,Gabriel J. Tiacoh,M,20.0,180.0,75.0,Cote d'Ivoire,CIV,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 400 metres,Silver,1,0,0.66,4.2,-3.93
5505,239869,120201,Gabriel J. Tiacoh,M,25.0,180.0,75.0,Cote d'Ivoire,CIV,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 400 metres,,0,1,1.04,4.3,0.93
5506,240044,120293,Jzsef Tihanyi,M,25.0,191.0,78.0,Hungary,HUN,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's High Jump,,0,0,4.9,1.7,1.8
5507,240054,120299,Ville Johannes Tiisanoja,M,24.0,192.0,120.0,Finland,FIN,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Shot Put,,0,0,0.32,-5.43,-3.78
5508,240055,120299,Ville Johannes Tiisanoja,M,28.0,192.0,120.0,Finland,FIN,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's Shot Put,,0,0,-0.49,-7.67,1.0
5509,240175,120354,Stefano Maria Tilli,M,21.0,178.0,70.0,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 100 metres,,0,0,1.19,-0.69,-2.09
5510,240180,120354,Stefano Maria Tilli,M,33.0,178.0,70.0,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 100 metres,,0,0,-0.28,-4.26,8.07
5511,240181,120354,Stefano Maria Tilli,M,38.0,178.0,70.0,Italy,ITA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 100 metres,,0,0,0.21,-3.77,13.39
5512,240243,120385,Ulf-Bla Timmermann,M,25.0,194.0,118.0,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Shot Put,Gold,1,0,3.43,-3.29,-2.76
5513,240244,120385,Ulf-Bla Timmermann,M,29.0,194.0,118.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's Shot Put,,0,1,2.46,-1.15,1.0
5514,240317,120422,Etimoni Timuani,M,24.0,184.0,72.0,Tuvalu,TUV,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 100 metres,,0,0,6.94,-2.42,-1.67
5515,240335,120435,Vaios Tingas,M,21.0,186.0,96.0,Greece,GRE,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Shot Put,,0,0,-5.68,-29.43,-6.78
5516,240407,120467,Dennis Robert Tipping,M,20.0,183.0,62.0,Australia,AUS,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's 100 metres,,0,0,6.74,-8.4,-2.81
5517,240414,120471,"Leslie Eugene ""Les"" Tipton",M,22.0,193.0,93.0,United States,USA,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's Javelin Throw,,0,0,9.92,7.1,-3.44
5518,240606,120561,Stanislav Vladimirovich Tivonchik,M,27.0,182.0,79.0,Belarus,BLR,2012 Summer,2012,Summer,London,Athletics,Athletics Men's Pole Vault,,0,0,-4.84,-0.78,0.16
5519,240607,120562,Andrej Tiwontschik,M,26.0,184.0,80.0,Germany,GER,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Pole Vault,Bronze,1,0,-1.89,-0.49,0.14
5520,240756,120621,"Charles Terence ""Terry"" Tobacco",M,24.0,188.0,63.0,Canada,CAN,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's 400 metres,,0,0,10.47,-6.83,0.64
5521,240761,120623,Carlos Tobalina Aspirez,M,31.0,188.0,120.0,Spain,ESP,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Shot Put,,0,0,-4.7,-8.58,4.33
5522,240784,120639,Horia Toboc,M,25.0,184.0,71.0,Romania,ROU,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 400 metres,,0,0,1.51,-0.58,1.29
5523,240875,120669,Willis Todman,M,22.0,167.0,66.0,British Virgin Islands,IVB,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 400 metres,,0,0,-11.96,-4.7,-2.07
5524,240894,120678,Georgi Yanev Todorov,M,28.0,193.0,118.0,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Shot Put,,0,0,2.43,-3.29,0.24
5525,240961,120701,Miodrag Todosijevi,M,27.0,191.0,83.0,Yugoslavia,YUG,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's High Jump,,0,0,4.68,4.47,4.5
5526,241040,120730,Aisea Tohi,M,21.0,185.0,68.0,Tonga,TGA,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 100 metres,,0,0,6.64,-9.0,-3.78
5527,241157,120795,Braian Ezequiel Toledo,M,18.0,187.0,100.0,Argentina,ARG,2012 Summer,2012,Summer,London,Athletics,Athletics Men's Javelin Throw,,0,0,-0.52,5.2,-7.84
5528,241158,120795,Braian Ezequiel Toledo,M,22.0,187.0,100.0,Argentina,ARG,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Javelin Throw,,0,0,-1.14,4.68,-4.57
